diff_past_results,diff_past_goals,result,home_team_attack,home_team_midfield,home_team_defense,home_team_overall,home_team_past_points,home_team_past_goal_diff,home_team_past_appearances,home_team_past_possession,home_team_past_shots,home_team_past_shots_on_goal,home_team_streak,home_team_best_perf,away_team_attack,away_team_midfield,away_team_defense,away_team_overall,away_team_past_points,away_team_past_goal_diff,away_team_past_appearances,away_team_past_possession,away_team_past_shots,away_team_past_shots_on_goal,away_team_streak,away_team_best_perf,home_goalkeeper,away_goalkeeper,home_manager_overall,away_manager_overall,home_players_overall_mean,away_players_overall_mean,home_players_defense_mean,away_players_defense_mean,home_players_midfield_mean,away_players_midfield_mean,home_players_attack_mean,away_players_attack_mean,diff_team_attack,diff_team_midfield,diff_team_defense,diff_team_overall,diff_manager,diff_players_overall,diff_players_defense,diff_players_midfield,diff_players_attack,diff_goalkeepers,diff_team_past_points,diff_team_past_goal_diff,diff_team_past_appearances,diff_team_past_possession,diff_team_past_shots,diff_team_past_shots_on_goal,diff_team_streak,diff_team_best_perf
0,0,home_win,79.0,74.0,75.0,76.0,46.5,-5.5,2,56.63157894736842,12.842105263157896,4.105263157894737,2,12,72.0,70.0,73.0,72.0,0.0,-69.0,0,0.0,0.0,0.0,0,0,80,75,3739.2346429871805,3079.0,74.6,71.9,64.41428571428571,62.76190476190475,68.03,64.04444444444444,63.14545454545455,60.8080808080808,7.0,4.0,2.0,4.0,660.2346429871805,2.6999999999999886,1.652380952380959,3.985555555555564,2.3373737373737455,5,46.5,63.5,2,56.63157894736842,12.842105263157896,4.105263157894737,2,12
3,7,home_win,77.0,80.0,78.0,80.0,67.66666666666667,18.0,12,54.49122807017544,17.885964912280702,5.807017543859649,12,17,78.0,78.0,78.0,78.0,57.666666666666664,10.333333333333334,12,50.46491228070175,15.201754385964913,4.850877192982456,12,17,84,81,7838.484795958324,5781.975443890267,74.1,78.4,59.58571428571429,71.12857142857143,66.65,71.9,63.75454545454545,66.87272727272727,-1.0,2.0,0.0,2.0,2056.5093520680566,-4.300000000000011,-11.542857142857144,-5.25,-3.1181818181818244,3,10.000000000000007,7.666666666666666,0,4.026315789473685,2.6842105263157894,0.9561403508771926,0,0
10,21,draw,85.0,79.0,80.0,82.0,86.0,46.666666666666664,12,56.76315789473684,16.00877192982456,5.859649122807017,12,20,71.0,74.0,72.0,75.0,48.0,-2.3333333333333335,12,49.473684210526315,13.587719298245615,4.62280701754386,12,14,83,77,6900.0,2701.1161823011553,80.7,72.2,64.32857142857142,72.22222222222223,67.63,68.4111111111111,62.80909090909091,61.696969696969695,14.0,5.0,8.0,7.0,4198.883817698845,8.5,-7.8936507936508065,-0.7811111111111018,1.1121212121212167,6,38.0,49.0,0,7.289473684210527,2.421052631578947,1.2368421052631575,0,6
0,0,draw,72.0,70.0,73.0,72.0,0.0,-69.0,0,0.0,0.0,0.0,0,0,72.0,71.0,74.0,74.0,42.333333333333336,-16.333333333333332,12,46.03508771929825,12.12280701754386,3.8947368421052633,12,15,75,78,3079.0,4100.0,71.5,72.5,64.5,65.15714285714287,64.02,64.21000000000001,58.8090909090909,61.836363636363636,0.0,-1.0,-1.0,-2.0,-1021.0,-1.0,-0.6571428571428726,-0.19000000000001194,-3.027272727272738,-3,-42.333333333333336,-52.66666666666667,-12,-46.03508771929825,-12.12280701754386,-3.8947368421052633,-12,-15
0,0,away_win,72.0,71.0,71.0,72.0,0.0,-69.0,2,0.0,0.0,0.0,0,4,76.0,76.0,73.0,75.0,41.0,-11.0,5,52.526315789473685,13.578947368421053,4.394736842105263,1,13,68,76,-360.01550998396306,2701.1161823011553,72.3,74.6,69.24285714285715,68.81428571428572,62.36999999999999,67.58000000000001,59.500000000000014,60.5,-4.0,-5.0,-2.0,-3.0,-3061.1316922851183,-2.299999999999997,0.4285714285714306,-5.210000000000022,-0.9999999999999858,-8,-41.0,-58.0,-3,-52.526315789473685,-13.578947368421053,-4.394736842105263,-1,-9
1,1,home_win,76.0,74.0,72.0,74.0,39.5,-17.5,9,44.25,14.0,4.368421052631579,1,14,74.0,74.0,74.0,74.0,45.5,-15.5,3,45.01315789473684,12.197368421052632,3.9210526315789473,2,10,76,79,4600.0,4400.0,71.5,74.3,63.8,68.42857142857142,62.33,67.36999999999999,59.66363636363637,63.61818181818181,2.0,0.0,-2.0,0.0,200.0,-2.799999999999997,-4.628571428571419,-5.039999999999992,-3.954545454545439,-3,-6.0,-2.0,6,-0.7631578947368425,1.8026315789473681,0.4473684210526314,-1,4
-3,-9,draw,70.0,74.0,72.0,74.0,47.666666666666664,-8.666666666666666,7,46.675438596491226,14.447368421052632,4.5701754385964914,3,13,81.0,82.0,81.0,82.0,70.0,30.333333333333332,12,56.324561403508774,17.912280701754387,5.964912280701754,12,20,78,85,5934.0,14086.0,72.1,79.7,64.11428571428571,68.02857142857142,63.86999999999999,70.81,60.909090909090914,69.07272727272728,-11.0,-8.0,-9.0,-8.0,-8152.0,-7.6000000000000085,-3.914285714285711,-6.940000000000012,-8.163636363636364,-7,-22.333333333333336,-39.0,-5,-9.649122807017548,-3.464912280701755,-1.3947368421052628,-9,-7
1,0,draw,79.0,81.0,80.0,80.0,70.33333333333333,29.666666666666668,12,59.56140350877193,16.56140350877193,5.956140350877193,12,20,85.0,79.0,80.0,82.0,86.0,46.666666666666664,12,56.76315789473684,16.00877192982456,5.859649122807017,12,20,80,83,9800.0,6900.0,81.5,80.8,66.6,63.51428571428571,73.12,67.91999999999999,66.08181818181818,62.981818181818184,-6.0,2.0,0.0,-2.0,2900.0,0.7000000000000028,3.085714285714282,5.200000000000017,3.0999999999999943,-3,-15.666666666666671,-16.999999999999996,0,2.798245614035089,0.5526315789473699,0.09649122807017552,0,0
5,10,away_win,78.0,75.0,76.0,76.0,50.666666666666664,-6.333333333333333,11,48.833333333333336,13.412280701754385,4.350877192982456,3,18,77.0,80.0,78.0,80.0,67.66666666666667,18.0,12,54.49122807017544,17.885964912280702,5.807017543859649,12,17,79,84,7081.0,7835.881618283008,74.9,74.9,66.5142857142857,64.77142857142857,66.53999999999999,67.18999999999998,64.0909090909091,63.57272727272726,1.0,-5.0,-2.0,-4.0,-754.8816182830078,0.0,1.7428571428571331,-0.6499999999999915,0.5181818181818301,-5,-17.000000000000007,-24.333333333333332,-1,-5.657894736842103,-4.473684210526317,-1.4561403508771926,-9,1
2,4,draw,76.0,73.0,73.0,74.0,44.333333333333336,-10.0,5,40.78947368421053,10.93859649122807,3.0789473684210527,5,10,79.0,74.0,75.0,76.0,46.5,-5.5,2,56.63157894736842,12.842105263157896,4.105263157894737,2,12,82,80,400.0,3728.069269497526,73.0,75.4,66.01428571428572,67.22857142857143,66.69999999999999,68.21,64.4090909090909,61.39090909090909,-3.0,-1.0,-2.0,-2.0,-3328.069269497526,-2.4000000000000057,-1.2142857142857082,-1.5100000000000051,3.018181818181816,2,-2.1666666666666643,-4.5,3,-15.84210526315789,-1.9035087719298254,-1.0263157894736845,3,-2
-2,-6,away_win,71.0,74.0,72.0,75.0,48.0,-2.3333333333333335,12,49.473684210526315,13.587719298245615,4.62280701754386,12,14,76.0,79.0,78.0,80.0,57.0,16.666666666666668,12,54.94736842105263,17.43859649122807,5.649122807017544,12,19,77,82,2714.4221047443943,8532.0,73.1,79.7,69.44285714285715,66.6,67.17999999999999,69.33000000000001,62.95454545454545,66.60909090909092,-5.0,-5.0,-6.0,-5.0,-5817.577895255606,-6.6000000000000085,2.842857142857156,-2.15000000000002,-3.6545454545454703,-5,-9.0,-19.0,0,-5.473684210526315,-3.8508771929824537,-1.026315789473684,0,-5
6,13,home_win,81.0,82.0,81.0,82.0,70.0,30.333333333333332,12,56.324561403508774,17.912280701754387,5.964912280701754,12,20,78.0,78.0,78.0,78.0,57.666666666666664,10.333333333333334,12,50.46491228070175,15.201754385964913,4.850877192982456,12,17,85,81,14086.0,5781.975443890267,79.7,78.4,67.08571428571429,71.12857142857143,69.15,71.9,67.43636363636364,66.87272727272727,3.0,4.0,3.0,4.0,8304.024556109733,1.2999999999999972,-4.0428571428571445,-2.75,0.5636363636363626,4,12.333333333333336,20.0,0,5.859649122807021,2.7105263157894743,1.114035087719298,0,3
6,11,home_win,79.0,81.0,80.0,80.0,70.33333333333333,29.666666666666668,12,59.56140350877193,16.56140350877193,5.956140350877193,12,20,74.0,73.0,73.0,74.0,43.666666666666664,-8.333333333333334,9,45.30701754385965,12.333333333333334,3.807017543859649,6,11,80,72,9800.0,1674.163095104785,80.3,72.6,67.71428571428571,65.68571428571428,72.07000000000001,64.9,66.51818181818183,60.22727272727273,5.0,8.0,7.0,6.0,8125.836904895215,7.700000000000003,2.028571428571425,7.170000000000002,6.290909090909103,8,26.666666666666664,38.0,3,14.25438596491228,4.228070175438598,2.1491228070175437,6,9
0,0,away_win,72.0,70.0,73.0,72.0,0.0,-69.0,0,0.0,0.0,0.0,0,0,72.0,71.0,71.0,72.0,0.0,-69.0,2,0.0,0.0,0.0,0,4,75,74,3079.0,-379.7430792879559,71.3,72.3,61.1,68.94285714285715,64.91999999999999,63.260000000000005,61.37272727272726,60.718181818181826,0.0,-1.0,2.0,0.0,3458.743079287956,-1.0,-7.842857142857149,1.6599999999999824,0.6545454545454348,1,0.0,0.0,-2,0.0,0.0,0.0,0,-4
5,14,home_win,84.0,83.0,81.0,82.0,79.33333333333333,41.0,11,56.421052631578945,17.05263157894737,5.771929824561403,11,20,76.0,73.0,73.0,74.0,44.333333333333336,-10.0,5,40.78947368421053,10.93859649122807,3.0789473684210527,5,10,82,82,9663.0,400.0,81.2,73.0,70.97142857142856,66.01428571428572,71.94,66.69999999999999,68.72727272727272,64.40909090909092,8.0,10.0,8.0,8.0,9263.0,8.200000000000003,4.957142857142841,5.240000000000009,4.318181818181799,0,34.99999999999999,51.0,6,15.631578947368418,6.1140350877193,2.6929824561403506,6,10
2,2,draw,70.0,74.0,72.0,74.0,47.666666666666664,-8.666666666666666,7,46.675438596491226,14.447368421052632,4.5701754385964914,3,13,71.0,74.0,72.0,75.0,48.0,-2.3333333333333335,12,49.473684210526315,13.587719298245615,4.62280701754386,12,14,78,77,5934.0,445.0,71.1,75.3,63.42857142857142,70.15714285714286,64.50999999999999,67.82000000000001,60.527272727272724,63.42727272727272,-1.0,0.0,0.0,-1.0,5489.0,-4.200000000000003,-6.728571428571435,-3.3100000000000165,-2.8999999999999986,1,-0.3333333333333357,-6.333333333333332,-5,-2.798245614035089,0.8596491228070171,-0.05263157894736814,-9,-1
1,4,home_win,76.0,74.0,72.0,74.0,39.5,-17.5,9,44.25,14.0,4.368421052631579,1,14,76.0,76.0,73.0,75.0,41.0,-11.0,5,52.526315789473685,13.578947368421053,4.394736842105263,1,13,76,76,4600.0,2701.1161823011553,71.5,74.6,63.8,68.81428571428572,62.33,67.58000000000001,59.66363636363637,60.5,0.0,-2.0,-1.0,-1.0,1898.8838176988447,-3.0999999999999943,-5.01428571428572,-5.250000000000014,-0.8363636363636289,0,-1.5,-6.5,4,-8.276315789473685,0.4210526315789469,-0.02631578947368407,0,1
0,0,away_win,71.0,72.0,71.0,72.0,0.0,-69.0,1,0.0,0.0,0.0,0,3,85.0,79.0,80.0,82.0,86.0,46.666666666666664,12,56.76315789473684,16.00877192982456,5.859649122807017,12,20,74,83,4200.0,6900.0,72.1,81.6,64.18571428571428,66.34285714285713,64.19,70.55,60.272727272727266,64.60909090909091,-14.0,-7.0,-9.0,-10.0,-2700.0,-9.5,-2.157142857142844,-6.359999999999999,-4.336363636363643,-9,-86.0,-115.66666666666666,-11,-56.76315789473684,-16.00877192982456,-5.859649122807017,-12,-17
1,5,home_win,76.0,79.0,78.0,80.0,57.0,16.666666666666668,12,54.94736842105263,17.43859649122807,5.649122807017544,12,19,79.0,74.0,75.0,76.0,46.5,-5.5,2,56.63157894736842,12.842105263157896,4.105263157894737,2,12,82,80,8532.0,3728.069269497526,80.3,75.6,66.64285714285714,66.64285714285714,70.77000000000001,69.16999999999999,67.28181818181818,61.663636363636364,-3.0,5.0,3.0,4.0,4803.930730502474,4.700000000000003,0.0,1.6000000000000227,5.618181818181817,2,10.5,22.166666666666668,10,-1.6842105263157876,4.596491228070173,1.5438596491228065,10,7
4,11,home_win,78.0,75.0,76.0,76.0,50.666666666666664,-6.333333333333333,11,48.833333333333336,13.412280701754385,4.350877192982456,3,18,72.0,71.0,74.0,74.0,42.333333333333336,-16.333333333333332,12,46.03508771929825,12.12280701754386,3.8947368421052633,12,15,79,78,7081.0,4100.0,75.7,73.6,69.68571428571428,66.14285714285714,68.22,64.26000000000002,63.52727272727274,63.8,6.0,4.0,2.0,2.0,2981.0,2.1000000000000085,3.5428571428571445,3.9599999999999795,-0.27272727272725916,1,8.333333333333329,10.0,-1,2.798245614035089,1.2894736842105257,0.45614035087719307,-9,3
-2,-4,home_win,74.0,74.0,74.0,74.0,45.5,-15.5,3,45.01315789473684,12.197368421052632,3.9210526315789473,2,10,77.0,80.0,78.0,80.0,67.66666666666667,18.0,12,54.49122807017544,17.885964912280702,5.807017543859649,12,17,79,84,4400.0,7835.881618283008,74.0,73.0,68.68571428571428,61.75714285714287,66.93,65.45,63.718181818181826,60.5,-3.0,-6.0,-4.0,-6.0,-3435.881618283008,1.0,6.928571428571416,1.480000000000004,3.218181818181826,-5,-22.16666666666667,-33.5,-9,-9.478070175438596,-5.68859649122807,-1.8859649122807016,-10,-7
3,10,home_win,78.0,78.0,78.0,78.0,57.666666666666664,10.333333333333334,12,50.46491228070175,15.201754385964913,4.850877192982456,12,17,76.0,74.0,72.0,74.0,39.5,-17.5,9,44.25,14.0,4.368421052631579,1,14,81,76,5788.859719472752,4600.0,76.8,71.5,68.35714285714286,63.8,71.39000000000001,62.330000000000005,64.95454545454545,59.66363636363637,2.0,4.0,6.0,4.0,1188.8597194727517,5.299999999999997,4.557142857142864,9.06000000000001,5.290909090909082,5,18.166666666666664,27.833333333333336,3,6.214912280701753,1.2017543859649127,0.4824561403508776,11,3
-5,-11,away_win,71.0,74.0,72.0,75.0,48.0,-2.3333333333333335,12,49.473684210526315,13.587719298245615,4.62280701754386,12,14,81.0,82.0,81.0,82.0,70.0,30.333333333333332,12,56.324561403508774,17.912280701754387,5.964912280701754,12,20,77,85,445.0,14086.0,75.5,81.9,67.47142857142856,68.71428571428571,67.91999999999999,71.33,65.88181818181819,68.77272727272728,-10.0,-8.0,-9.0,-7.0,-13641.0,-6.400000000000006,-1.2428571428571473,-3.410000000000011,-2.8909090909090907,-8,-22.0,-32.666666666666664,0,-6.850877192982459,-4.324561403508772,-1.3421052631578947,0,-6
0,0,away_win,72.0,71.0,71.0,72.0,0.0,-69.0,2,0.0,0.0,0.0,0,4,78.0,75.0,76.0,76.0,50.666666666666664,-6.333333333333333,11,48.833333333333336,13.412280701754385,4.350877192982456,3,18,74,79,-360.01550998396306,7081.0,72.3,75.2,68.94285714285715,70.04285714285714,63.260000000000005,67.74,60.718181818181826,62.090909090909086,-6.0,-4.0,-5.0,-4.0,-7441.015509983963,-2.9000000000000057,-1.0999999999999943,-4.47999999999999,-1.3727272727272606,-5,-50.666666666666664,-62.666666666666664,-9,-48.833333333333336,-13.412280701754385,-4.350877192982456,-3,-14
1,1,home_win,76.0,73.0,73.0,74.0,44.333333333333336,-10.0,5,40.78947368421053,10.93859649122807,3.0789473684210527,5,10,79.0,81.0,80.0,80.0,70.33333333333333,29.666666666666668,12,59.56140350877193,16.56140350877193,5.956140350877193,12,20,82,80,400.0,9800.0,73.7,80.5,68.31428571428572,67.78571428571428,67.28,72.32000000000001,62.80909090909091,66.66363636363636,-3.0,-8.0,-7.0,-6.0,-9400.0,-6.799999999999997,0.5285714285714391,-5.040000000000006,-3.8545454545454447,2,-25.999999999999993,-39.66666666666667,-7,-18.771929824561404,-5.622807017543861,-2.87719298245614,-7,-10
3,7,away_win,76.0,76.0,73.0,75.0,41.0,-11.0,5,52.526315789473685,13.578947368421053,4.394736842105263,1,13,76.0,79.0,78.0,80.0,57.0,16.666666666666668,12,54.94736842105263,17.43859649122807,5.649122807017544,12,19,76,82,2714.4221047443943,8532.0,75.4,80.1,69.44285714285715,68.37142857142858,67.88000000000001,71.11999999999999,59.69090909090909,66.30909090909091,0.0,-3.0,-5.0,-5.0,-5817.577895255606,-4.699999999999989,1.0714285714285694,-3.2399999999999807,-6.618181818181824,-6,-16.0,-27.666666666666668,-7,-2.421052631578945,-3.8596491228070153,-1.2543859649122808,-11,-6
2,4,home_win,72.0,71.0,74.0,74.0,42.333333333333336,-16.333333333333332,12,46.03508771929825,12.12280701754386,3.8947368421052633,12,15,74.0,74.0,74.0,74.0,45.5,-15.5,3,45.01315789473684,12.197368421052632,3.9210526315789473,2,10,78,79,4100.0,4400.0,73.6,74.2,66.14285714285714,65.3,64.26000000000002,67.45000000000002,63.8,63.32727272727273,-2.0,-3.0,0.0,0.0,-300.0,-0.6000000000000085,0.8428571428571416,-3.1899999999999977,0.4727272727272691,-1,-3.1666666666666643,-0.8333333333333321,9,1.0219298245614041,-0.07456140350877227,-0.02631578947368407,10,5
0,0,draw,79.0,74.0,75.0,76.0,46.5,-5.5,2,56.63157894736842,12.842105263157896,4.105263157894737,2,12,71.0,72.0,71.0,72.0,0.0,-69.0,1,0.0,0.0,0.0,0,3,80,74,3739.2346429871805,4200.0,75.3,71.8,64.7,65.65714285714286,68.87,64.19,63.68181818181819,59.090909090909086,8.0,2.0,4.0,4.0,-460.76535701281955,3.5,-0.9571428571428555,4.680000000000007,4.590909090909101,6,46.5,63.5,1,56.63157894736842,12.842105263157896,4.105263157894737,2,9
0,0,home_win,77.0,80.0,78.0,80.0,67.66666666666667,18.0,12,54.49122807017544,17.885964912280702,5.807017543859649,12,17,72.0,70.0,73.0,72.0,0.0,-69.0,0,0.0,0.0,0.0,0,0,84,75,7838.484795958324,3079.0,74.6,71.4,59.34285714285714,66.25396825396825,65.22,63.86666666666666,62.336363636363636,58.96969696969697,5.0,10.0,5.0,8.0,4759.484795958324,3.1999999999999886,-6.911111111111111,1.3533333333333388,3.366666666666667,9,67.66666666666667,87.0,12,54.49122807017544,17.885964912280702,5.807017543859649,12,17
-6,-13,away_win,70.0,74.0,72.0,74.0,47.666666666666664,-8.666666666666666,7,46.675438596491226,14.447368421052632,4.5701754385964914,3,13,85.0,79.0,80.0,82.0,86.0,46.666666666666664,12,56.76315789473684,16.00877192982456,5.859649122807017,12,20,78,83,5934.0,6900.0,72.1,80.0,65.87142857142858,62.71428571428571,65.49999999999999,68.1,60.30909090909091,63.10000000000001,-15.0,-5.0,-8.0,-8.0,-966.0,-7.900000000000006,3.1571428571428726,-2.6000000000000085,-2.7909090909090963,-5,-38.333333333333336,-55.33333333333333,-5,-10.087719298245617,-1.5614035087719298,-1.2894736842105257,-9,-7
0,0,home_win,72.0,70.0,73.0,72.0,0.0,-69.0,0,0.0,0.0,0.0,0,0,71.0,74.0,72.0,75.0,48.0,-2.3333333333333335,12,49.473684210526315,13.587719298245615,4.62280701754386,12,14,75,77,3079.0,445.0,71.4,74.3,62.885714285714286,66.24285714285715,63.96999999999999,67.16999999999999,61.4090909090909,64.32727272727273,1.0,-4.0,1.0,-3.0,2634.0,-2.8999999999999915,-3.357142857142861,-3.1999999999999957,-2.9181818181818286,-2,-48.0,-66.66666666666667,-12,-49.473684210526315,-13.587719298245615,-4.62280701754386,-12,-14
0,0,away_win,71.0,72.0,71.0,72.0,0.0,-69.0,1,0.0,0.0,0.0,0,3,76.0,76.0,73.0,75.0,41.0,-11.0,5,52.526315789473685,13.578947368421053,4.394736842105263,1,13,74,76,4200.0,2701.1161823011553,71.3,75.9,66.30000000000001,69.74285714285713,63.31,68.61000000000001,58.14545454545455,59.61818181818181,-5.0,-4.0,-2.0,-3.0,1498.8838176988447,-4.6000000000000085,-3.4428571428571217,-5.300000000000011,-1.472727272727262,-2,-41.0,-58.0,-4,-52.526315789473685,-13.578947368421053,-4.394736842105263,-1,-10
1,1,draw,74.0,74.0,74.0,74.0,45.5,-15.5,3,45.01315789473684,12.197368421052632,3.9210526315789473,2,10,76.0,73.0,73.0,74.0,44.333333333333336,-10.0,5,40.78947368421053,10.93859649122807,3.0789473684210527,5,10,79,82,4400.0,400.0,73.9,73.5,65.55714285714285,67.21428571428572,67.01000000000002,66.50999999999999,63.42727272727272,63.23636363636365,-2.0,1.0,1.0,0.0,4000.0,0.4000000000000057,-1.6571428571428726,0.5000000000000284,0.1909090909090736,-3,1.1666666666666643,-5.5,-2,4.223684210526315,1.2587719298245617,0.8421052631578947,-3,0
7,14,home_win,81.0,82.0,81.0,82.0,70.0,30.333333333333332,12,56.324561403508774,17.912280701754387,5.964912280701754,12,20,77.0,80.0,78.0,80.0,67.66666666666667,18.0,12,54.49122807017544,17.885964912280702,5.807017543859649,12,17,85,84,14086.0,7835.881618283008,81.5,75.4,71.45714285714286,66.00000000000001,71.28,66.46000000000001,69.38181818181818,62.618181818181824,4.0,2.0,3.0,2.0,6250.118381716992,6.099999999999994,5.457142857142841,4.819999999999993,6.763636363636351,1,2.3333333333333286,12.333333333333332,0,1.8333333333333357,0.02631578947368496,0.1578947368421053,0,3
1,1,away_win,72.0,71.0,71.0,72.0,0.0,-69.0,2,0.0,0.0,0.0,0,4,84.0,83.0,81.0,82.0,79.33333333333333,41.0,11,56.421052631578945,17.05263157894737,5.771929824561403,11,20,74,82,-360.01550998396306,9663.0,72.6,81.0,69.14285714285714,73.14285714285714,64.27000000000001,72.75,61.57272727272728,65.97272727272727,-12.0,-12.0,-10.0,-10.0,-10023.015509983963,-8.400000000000006,-4.0,-8.47999999999999,-4.3999999999999915,-8,-79.33333333333333,-110.0,-9,-56.421052631578945,-17.05263157894737,-5.771929824561403,-11,-16
0,0,home_win,78.0,78.0,78.0,78.0,57.666666666666664,10.333333333333334,12,50.46491228070175,15.201754385964913,4.850877192982456,12,17,72.0,70.0,73.0,72.0,0.0,-69.0,0,0.0,0.0,0.0,0,0,81,75,5788.859719472752,3079.0,77.4,71.8,67.24285714285715,64.72857142857144,70.32000000000001,66.77,66.0090909090909,61.254545454545436,6.0,8.0,5.0,6.0,2709.8597194727517,5.6000000000000085,2.5142857142857054,3.5500000000000114,4.754545454545465,6,57.666666666666664,79.33333333333333,12,50.46491228070175,15.201754385964913,4.850877192982456,12,17
5,7,home_win,71.0,74.0,72.0,75.0,48.0,-2.3333333333333335,12,49.473684210526315,13.587719298245615,4.62280701754386,12,14,78.0,75.0,76.0,76.0,50.666666666666664,-6.333333333333333,11,48.833333333333336,13.412280701754385,4.350877192982456,3,18,73,79,445.0,7081.0,73.7,74.8,66.82857142857144,69.49999999999999,65.08999999999999,67.07,61.22727272727273,60.972727272727276,-7.0,-1.0,-4.0,-1.0,-6636.0,-1.0999999999999943,-2.6714285714285495,-1.980000000000004,0.2545454545454504,-6,-2.6666666666666643,3.9999999999999996,1,0.6403508771929793,0.1754385964912295,0.27192982456140324,9,-4
1,1,home_win,76.0,76.0,73.0,75.0,41.0,-11.0,5,52.526315789473685,13.578947368421053,4.394736842105263,1,13,74.0,74.0,74.0,74.0,45.5,-15.5,3,45.01315789473684,12.197368421052632,3.9210526315789473,2,10,76,79,2714.4221047443943,4400.0,75.9,73.3,68.9,67.1285714285714,69.74000000000001,65.98,60.64545454545455,62.9909090909091,2.0,2.0,-1.0,1.0,-1685.5778952556057,2.6000000000000085,1.7714285714286007,3.760000000000005,-2.345454545454551,-3,-4.5,4.5,2,7.5131578947368425,1.3815789473684212,0.4736842105263155,-1,3
-1,-1,home_win,76.0,73.0,73.0,74.0,44.333333333333336,-10.0,5,40.78947368421053,10.93859649122807,3.0789473684210527,5,10,76.0,74.0,72.0,74.0,39.5,-17.5,9,44.25,14.0,4.368421052631579,1,14,82,76,400.0,4600.0,74.0,74.0,66.0857142857143,71.0142857142857,66.75999999999999,66.24999999999999,62.90909090909092,61.863636363636374,0.0,-1.0,1.0,0.0,-4200.0,0.0,-4.928571428571402,0.5100000000000051,1.0454545454545467,6,4.833333333333336,7.5,-4,-3.4605263157894726,-3.06140350877193,-1.289473684210526,4,-4
